Id,LotArea,Street,Alley,Utilities,Neighborhood,BldgType,HouseStyle,YearBuilt,RoofStyle,Foundation,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,SaleCondition,SalePrice
1020,3013,Pave,,AllPub,Blmngtn,TwnhsE,1Story,2005,Gable,PConc,SBrkr,1506,2,2,1,1,2,Normal,213490
1021,7024,Pave,,AllPub,Edwards,1Fam,1Story,2005,Gable,PConc,SBrkr,1132,1,2,1,0,2,Normal,176000
1022,7406,Pave,,AllPub,CollgCr,1Fam,1Story,2006,Gable,PConc,SBrkr,1220,2,2,1,0,2,Partial,194000
1023,9439,Pave,,AllPub,OldTown,1Fam,1.5Fin,1930,Gable,CBlock,FuseA,1248,1,2,1,0,1,Normal,87000
1024,3182,Pave,,AllPub,Blmngtn,TwnhsE,1Story,2005,Gable,PConc,SBrkr,1504,2,2,1,1,2,Normal,191000
1025,15498,Pave,,AllPub,Timber,1Fam,1Story,1976,Hip,CBlock,SBrkr,2898,2,2,1,1,2,Abnorml,287000
1026,7700,Pave,,AllPub,CollgCr,1Fam,1Story,1972,Gable,CBlock,SBrkr,882,1,3,1,0,2,Normal,112500
1027,9300,Pave,,AllPub,NAmes,1Fam,1Story,1960,Gable,CBlock,SBrkr,1264,1,3,1,2,2,Normal,167500
1028,9520,Pave,,AllPub,Timber,1Fam,1Story,2007,Gable,PConc,SBrkr,1646,2,3,1,1,3,Partial,293077
1029,9492,Pave,,AllPub,NAmes,1Fam,1.5Fin,1941,Gable,CBlock,SBrkr,1376,1,3,1,1,1,Normal,105000
1030,1680,Pave,,AllPub,BrDale,Twnhs,2Story,1972,Gable,CBlock,SBrkr,1218,1,3,1,0,1,Normal,118000
1031,7082,Pave,,AllPub,SWISU,2fmCon,2Story,1916,Gable,PConc,SBrkr,1928,2,5,2,0,0,Normal,160000
1032,15863,Pave,,AllPub,SWISU,1Fam,2.5Fin,1920,Gable,BrkTil,SBrkr,3082,2,5,1,2,2,Normal,197000
1033,14541,Pave,,AllPub,NoRidge,1Fam,2Story,1993,Gable,PConc,SBrkr,2520,2,5,1,1,3,Abnorml,310000
1034,8125,Pave,,AllPub,CollgCr,1Fam,1Story,2002,Gable,PConc,SBrkr,1654,2,3,1,0,3,Normal,230000
1035,6305,Pave,,AllPub,Crawfor,1Fam,1Story,1938,Gable,PConc,SBrkr,954,1,2,1,1,1,Normal,119750
1036,11500,Pave,,AllPub,Edwards,1Fam,1Story,1957,Gable,Slab,SBrkr,845,1,3,1,0,1,Normal,84000
1037,12898,Pave,,AllPub,Timber,1Fam,1Story,2007,Hip,PConc,SBrkr,1620,2,2,1,1,3,Normal,315500
1038,9240,Pave,,AllPub,CollgCr,1Fam,2Story,2001,Gable,PConc,SBrkr,2263,2,3,1,1,2,Normal,287000
1039,1533,Pave,,AllPub,MeadowV,Twnhs,2Story,1970,Gable,CBlock,SBrkr,1344,1,3,1,1,0,Normal,97000
1040,1477,Pave,,AllPub,MeadowV,TwnhsE,SFoyer,1970,Gable,CBlock,SBrkr,630,1,1,1,0,1,Normal,80000
1041,13125,Pave,,AllPub,Sawyer,1Fam,1Story,1957,Gable,CBlock,SBrkr,1803,2,3,1,1,2,Normal,155000
1042,9130,Pave,,AllPub,NWAmes,1Fam,2Story,1966,Hip,CBlock,SBrkr,1632,1,4,1,0,2,Normal,173000
1043,5381,Pave,,AllPub,NridgHt,Twnhs,1Story,2005,Gable,PConc,SBrkr,1306,2,1,1,1,2,Normal,196000
1044,11839,Pave,,AllPub,SawyerW,1Fam,2Story,1990,Hip,PConc,SBrkr,2329,2,4,1,1,2,Normal,262280
1045,9600,Pave,,AllPub,NWAmes,1Fam,1Story,1981,Hip,PConc,SBrkr,2524,2,4,1,1,2,Normal,278000
1046,13680,Pave,,AllPub,Edwards,1Fam,1Story,1955,Hip,Slab,FuseA,1733,2,4,1,1,2,Normal,139600
1047,16056,Pave,,AllPub,StoneBr,1Fam,2Story,2005,Hip,PConc,SBrkr,2868,3,4,1,1,3,Partial,556581
1048,9245,Pave,,AllPub,CollgCr,1Fam,1Story,1994,Gable,PConc,SBrkr,990,1,3,1,0,2,Normal,145000
1049,21750,Pave,,AllPub,Mitchel,1Fam,1Story,1960,Hip,Slab,SBrkr,1771,1,3,1,1,2,Normal,115000
1050,11100,Pave,,AllPub,Edwards,1Fam,1Story,1946,Gable,CBlock,SBrkr,930,1,2,1,0,1,Abnorml,84900
1051,8993,Pave,,AllPub,Gilbert,1Fam,1Story,2007,Gable,PConc,SBrkr,1302,2,,1,0,2,Partial,176485
1052,11175,Pave,,AllPub,CollgCr,1Fam,1Story,2007,Gable,PConc,SBrkr,1316,2,3,1,1,2,Partial,200141
1053,9500,Pave,,AllPub,NAmes,1Fam,2Story,1964,Gable,CBlock,SBrkr,1977,1,4,1,1,2,Normal,165000
1054,8562,Pave,,AllPub,Edwards,1Fam,1Story,1957,Hip,CBlock,FuseA,1526,1,4,1,1,1,Normal,144500
1055,11367,Pave,,AllPub,CollgCr,1Fam,2Story,2002,Gable,PConc,SBrkr,1989,2,3,1,1,2,Normal,255000
1056,11361,Pave,,AllPub,NWAmes,1Fam,1Story,1976,Gable,CBlock,SBrkr,1523,2,3,1,1,2,Abnorml,180000
1057,7052,Pave,,AllPub,NridgHt,TwnhsE,1Story,2005,Gable,PConc,SBrkr,1364,2,2,1,1,2,Normal,185850
1058,29959,Pave,,AllPub,NoRidge,1Fam,2Story,1994,Gable,PConc,SBrkr,1850,2,3,1,1,2,Normal,248000
1059,11308,Pave,,AllPub,NridgHt,1Fam,2Story,2008,Gable,PConc,SBrkr,2184,2,3,1,1,3,Normal,335000
1060,11275,Pave,,AllPub,Crawfor,1Fam,1.5Fin,1932,Gable,CBlock,SBrkr,1991,1,3,1,1,2,Normal,220000
1061,4920,Pave,,AllPub,StoneBr,TwnhsE,1Story,2001,Gable,PConc,SBrkr,1338,2,2,1,0,2,Normal,213500
1062,18000,Grvl,,AllPub,IDOTRR,1Fam,1Story,1935,Gable,CBlock,SBrkr,894,1,2,1,0,3,Normal,81000
1063,13600,Pave,Grvl,AllPub,OldTown,2fmCon,2Story,1900,Gable,BrkTil,SBrkr,2337,2,5,2,0,2,Normal,90000
1064,6000,Pave,,AllPub,OldTown,1Fam,1Story,1925,Gable,BrkTil,SBrkr,1103,1,2,1,1,2,Normal,110500
1065,11000,Pave,,AllPub,NAmes,1Fam,1Story,1966,Gable,CBlock,SBrkr,1154,1,3,1,1,2,Normal,154000
1066,14000,Pave,,AllPub,ClearCr,1Fam,2Story,1996,Gable,PConc,SBrkr,2260,2,3,1,0,2,Normal,328000
1067,7837,Pave,,AllPub,Gilbert,1Fam,2Story,1993,Gable,PConc,SBrkr,1571,2,3,1,1,2,Normal,178000
1068,9760,Pave,,AllPub,NAmes,1Fam,2Story,1964,Gable,CBlock,SBrkr,1611,1,4,1,0,2,Normal,167900
1069,3964,Pave,,AllPub,MeadowV,TwnhsE,2Story,1973,Gable,CBlock,SBrkr,2521,2,5,1,1,2,Normal,151400
1070,9600,Pave,,AllPub,NAmes,1Fam,1.5Unf,1949,Gable,CBlock,SBrkr,893,1,2,1,0,2,Normal,135000
1071,10152,Pave,,AllPub,NAmes,1Fam,1Story,1956,Hip,CBlock,SBrkr,1048,1,3,1,0,1,Normal,135000
1072,11700,Pave,,AllPub,NWAmes,1Fam,2Story,1968,Gable,CBlock,SBrkr,1556,1,4,1,0,2,Normal,154000
1073,7585,Pave,,AllPub,Edwards,1Fam,1.5Fin,1948,Gable,CBlock,FuseA,1456,1,4,1,1,1,Normal,91500
1074,7950,Pave,,AllPub,Edwards,1Fam,2Story,1977,Hip,CBlock,SBrkr,1426,1,3,1,0,2,Normal,159500
1075,8556,Pave,,AllPub,CollgCr,1Fam,1Story,2006,Gable,PConc,SBrkr,1240,2,2,1,0,3,Normal,194000
1076,13125,Pave,,AllPub,Crawfor,1Fam,2Story,1940,Gable,CBlock,SBrkr,1740,1,3,1,2,1,Normal,219500
1077,10800,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,1936,Gable,CBlock,SBrkr,1466,2,3,1,1,2,Normal,170000
1078,15870,Pave,,AllPub,NAmes,1Fam,1Story,1969,Gable,CBlock,SBrkr,1096,1,3,1,0,1,Abnorml,138800
1079,4435,Pave,,AllPub,CollgCr,TwnhsE,1Story,2004,Gable,PConc,SBrkr,848,1,1,1,1,2,Normal,155900
1080,8775,Pave,,AllPub,CollgCr,1Fam,1Story,1994,Gable,PConc,SBrkr,990,1,3,1,0,1,Normal,126000
1081,11040,Pave,,AllPub,NWAmes,1Fam,1Story,1971,Gable,CBlock,SBrkr,1258,2,3,1,0,2,Abnorml,145000
1082,7500,Pave,,AllPub,Sawyer,1Fam,1Story,1963,Gable,CBlock,SBrkr,1040,1,3,1,0,1,Normal,133000
1083,8749,Pave,,AllPub,CollgCr,1Fam,1Story,2002,Gable,PConc,SBrkr,1459,2,3,1,1,2,Normal,192000
1084,8800,Pave,,AllPub,NAmes,1Fam,1Story,1964,Hip,CBlock,SBrkr,1251,1,3,1,2,1,Normal,160000
1085,13031,Pave,,AllPub,Gilbert,1Fam,2Story,1995,Gable,PConc,SBrkr,1498,2,3,1,1,2,Normal,187500
1086,9069,Pave,,AllPub,SawyerW,1Fam,SFoyer,1992,Gable,PConc,SBrkr,996,1,2,1,0,2,Normal,147000
1087,1974,Pave,,AllPub,MeadowV,TwnhsE,2Story,1973,Gable,CBlock,SBrkr,1092,1,3,1,0,1,Normal,83500
1088,10574,Pave,,AllPub,Somerst,1Fam,2Story,2005,Gable,PConc,SBrkr,1953,2,3,1,1,3,Normal,252000
1089,2522,Pave,,AllPub,Edwards,Twnhs,2Story,2004,Gable,PConc,SBrkr,1709,2,3,1,0,2,Normal,137500
1090,3316,Pave,Pave,AllPub,Somerst,TwnhsE,1Story,2005,Gable,PConc,SBrkr,1247,1,1,1,1,2,Normal,197000
1091,8544,Pave,,AllPub,NAmes,Duplex,1Story,1950,Gable,Slab,FuseA,1040,2,2,2,0,2,Normal,92900
1092,2160,Pave,Pave,AllPub,Somerst,Twnhs,2Story,1999,Gable,PConc,SBrkr,1252,2,2,1,0,2,Normal,160000
1093,8400,Pave,,AllPub,SWISU,1Fam,1.5Fin,1925,Gable,PConc,SBrkr,1694,2,4,1,1,2,Normal,136500
1094,9230,Pave,,AllPub,NAmes,1Fam,1Story,1965,Hip,CBlock,SBrkr,1200,1,1,1,0,2,Normal,146000
1095,5868,Pave,,AllPub,NAmes,1Fam,1Story,1956,Gable,CBlock,SBrkr,936,1,2,1,0,1,Normal,129000
1096,9317,Pave,,AllPub,CollgCr,1Fam,1Story,2006,Gable,PConc,SBrkr,1314,2,3,1,1,2,Normal,176432
1097,6882,Pave,,AllPub,IDOTRR,1Fam,2Story,1914,Gable,PConc,SBrkr,1355,1,3,1,0,0,Normal,127000
1098,3696,Pave,,AllPub,StoneBr,TwnhsE,1Story,1986,Gable,CBlock,SBrkr,1088,1,2,1,0,2,Normal,170000
1099,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1936,Gable,BrkTil,SBrkr,1324,1,3,1,0,1,Normal,128000
1100,11880,Pave,,AllPub,NWAmes,1Fam,1Story,1978,Gable,CBlock,SBrkr,1601,2,3,1,1,2,Abnorml,157000
1101,8400,Pave,,AllPub,SWISU,1Fam,1Story,1920,Gable,CBlock,FuseF,438,1,1,1,0,1,Normal,60000
1102,9758,Pave,,AllPub,NAmes,1Fam,1Story,1971,Gable,CBlock,SBrkr,950,1,3,1,0,1,Normal,119500
1103,7000,Pave,,AllPub,NAmes,1Fam,1Story,1960,Gable,CBlock,SBrkr,1134,1,2,1,0,1,Family,135000
1104,8910,Pave,,AllPub,NAmes,1Fam,1Story,1959,Hip,CBlock,SBrkr,1194,1,3,1,1,2,Normal,159500
1105,2016,Pave,,AllPub,BrDale,TwnhsE,2Story,1970,Gable,CBlock,SBrkr,1302,2,3,1,0,2,Normal,106000
1106,12256,Pave,,AllPub,NoRidge,1Fam,2Story,1994,Gable,PConc,SBrkr,2622,2,3,1,2,2,Normal,325000
1107,10357,Pave,,AllPub,SawyerW,1Fam,1Story,1990,Hip,PConc,SBrkr,1442,2,3,1,1,2,Normal,179900
1108,23257,Pave,,AllPub,Gilbert,1Fam,2Story,2006,Gable,PConc,SBrkr,2021,2,3,1,1,2,Partial,274725
1109,8063,Pave,,AllPub,Gilbert,1Fam,2Story,2000,Gable,PConc,SBrkr,1690,2,3,1,1,2,Abnorml,181000
1110,11362,Pave,,AllPub,NridgHt,1Fam,1Story,2004,Gable,PConc,SBrkr,1836,2,3,1,1,3,Normal,280000
1111,8000,Pave,,AllPub,Gilbert,1Fam,2Story,1995,Gable,PConc,SBrkr,1658,2,3,1,1,2,Normal,188000
1112,10480,Pave,,AllPub,NWAmes,1Fam,2Story,1976,Hip,CBlock,SBrkr,1964,2,4,1,1,2,Normal,205000
1113,7100,Pave,,AllPub,NAmes,1Fam,1Story,1957,Gable,CBlock,FuseA,816,1,2,1,0,1,Normal,129900
1114,8923,Pave,,AllPub,NAmes,1Fam,1Story,1953,Gable,CBlock,SBrkr,1008,1,2,1,0,1,Normal,134500
1115,5400,Pave,,AllPub,OldTown,1Fam,1Story,1954,Gable,CBlock,SBrkr,833,1,2,1,0,1,Normal,117000
1116,12085,Pave,,AllPub,NridgHt,1Fam,1Story,2007,Hip,PConc,SBrkr,1734,2,3,1,1,3,Partial,318000
1117,7750,Pave,,AllPub,Gilbert,1Fam,SLvl,2002,Hip,PConc,SBrkr,1419,2,3,1,1,2,Normal,184100
1118,9764,Pave,,AllPub,Sawyer,1Fam,1Story,1967,Gable,CBlock,SBrkr,894,1,3,1,0,2,Normal,130000
1119,13825,Pave,,AllPub,Sawyer,1Fam,SLvl,1958,Gable,CBlock,SBrkr,1601,1,3,1,0,1,Normal,140000
1120,7560,Pave,,AllPub,NAmes,1Fam,1Story,1959,Gable,CBlock,FuseA,1040,1,3,1,0,1,Normal,133700
1121,8263,Pave,,AllPub,IDOTRR,1Fam,1Story,1920,Gable,BrkTil,FuseA,1012,1,2,1,1,1,Normal,118400
1122,10084,Pave,,AllPub,CollgCr,1Fam,1Story,2005,Gable,PConc,SBrkr,1552,2,3,1,0,3,Partial,212900
1123,8926,Pave,,AllPub,Edwards,1Fam,1Story,1956,Gable,CBlock,FuseA,960,1,3,1,0,1,Abnorml,112000
1124,9405,Pave,,AllPub,Edwards,1Fam,1Story,1947,Hip,CBlock,SBrkr,698,1,2,1,0,0,Normal,118000
1125,9125,Pave,,AllPub,Gilbert,1Fam,SLvl,1992,Gable,PConc,SBrkr,1482,2,3,1,1,2,Normal,163900
1126,10434,Pave,,AllPub,NAmes,1Fam,1Story,1955,Gable,CBlock,SBrkr,1005,1,2,1,1,2,Normal,115000
1127,3684,Pave,,AllPub,Blmngtn,TwnhsE,1Story,2007,Hip,PConc,SBrkr,1555,2,2,1,1,3,Normal,174000
1128,14572,Pave,,AllPub,Gilbert,1Fam,1Story,2004,Hip,PConc,SBrkr,1530,2,3,1,1,3,Family,259000
1129,11796,Pave,,AllPub,Gilbert,1Fam,2Story,2004,Gable,PConc,SBrkr,1959,2,4,1,1,2,Normal,215000
1130,7200,Pave,Grvl,AllPub,OldTown,Duplex,SFoyer,1980,Gable,CBlock,SBrkr,936,1,2,1,0,2,Normal,140000
1131,7804,Pave,,AllPub,SWISU,1Fam,1.5Fin,1928,Gable,BrkTil,SBrkr,1981,2,4,1,2,2,Normal,135000
1132,10712,Pave,,AllPub,Mitchel,1Fam,1Story,1991,Gable,PConc,SBrkr,974,1,3,1,0,0,Abnorml,93500
1133,9900,Pave,,AllPub,OldTown,1Fam,2Story,1880,Gable,BrkTil,SBrkr,2210,2,5,1,0,1,Normal,117500
1134,9828,Pave,,AllPub,SawyerW,1Fam,2Story,1995,Gable,PConc,SBrkr,2020,2,3,1,1,2,Normal,239500
1135,8773,Pave,,AllPub,Gilbert,1Fam,2Story,1997,Gable,PConc,SBrkr,1600,2,3,1,1,2,Normal,169000
1136,6180,Pave,,AllPub,BrkSide,1Fam,1Story,1926,Gable,BrkTil,SBrkr,986,1,2,1,1,1,Normal,102000
1137,9600,Pave,,AllPub,NAmes,1Fam,1.5Fin,1950,Gable,CBlock,FuseA,1252,1,3,1,0,1,Abnorml,119000
1138,6342,Pave,,AllPub,Sawyer,1Fam,1.5Fin,1875,Gable,CBlock,SBrkr,1020,1,2,1,0,0,Normal,94000
1139,9819,Pave,,AllPub,Mitchel,1Fam,1Story,1977,Gable,PConc,SBrkr,1567,2,2,1,2,2,Normal,196000
1140,8731,Pave,,AllPub,BrkSide,1Fam,1Story,1920,Gable,BrkTil,SBrkr,1167,1,3,1,1,2,Normal,144000
1141,7350,Pave,,AllPub,NAmes,1Fam,1Story,1951,Gable,CBlock,SBrkr,952,1,2,1,0,2,Abnorml,139000
1142,10304,Pave,,AllPub,NWAmes,1Fam,2Story,1976,Gable,CBlock,SBrkr,1868,2,4,1,1,2,Normal,197500
1143,9965,Pave,,AllPub,CollgCr,1Fam,2Story,2006,Hip,PConc,SBrkr,2828,3,4,1,1,3,Partial,424870
1144,9000,Pave,,AllPub,Sawyer,1Fam,1Story,1959,Gable,CBlock,SBrkr,1006,1,3,1,0,0,Normal,80000
1145,12180,Pave,,AllPub,Edwards,2fmCon,1.5Fin,1941,Gable,BrkTil,FuseA,924,1,2,1,0,1,Normal,80000
1146,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1928,Gable,BrkTil,SBrkr,1576,1,3,1,1,1,Family,149000
1147,11200,Pave,,AllPub,SawyerW,1Fam,1Story,1985,Gable,CBlock,SBrkr,1298,2,3,1,1,2,Normal,180000
1148,12000,Pave,,AllPub,Crawfor,1Fam,2Story,1941,Gable,CBlock,SBrkr,1564,1,3,1,1,1,Normal,174500
1149,5700,Pave,,AllPub,OldTown,1Fam,1.5Fin,1926,Gable,PConc,SBrkr,1111,1,2,1,1,1,Normal,116900
1150,9000,Pave,,AllPub,OldTown,1Fam,2Story,1920,Hip,PConc,SBrkr,1482,1,3,1,0,2,Normal,143000
1151,8280,Pave,,AllPub,NAmes,1Fam,1Story,1950,Gable,CBlock,FuseA,932,1,2,1,1,1,Normal,124000
1152,17755,Pave,,AllPub,Edwards,1Fam,1Story,1959,Gable,CBlock,SBrkr,1466,1,3,1,2,2,Normal,149900
1153,14115,Pave,,AllPub,Crawfor,1Fam,1Story,1956,Gable,PConc,SBrkr,1811,1,2,1,1,2,Abnorml,230000
1154,5890,Pave,,AllPub,IDOTRR,1Fam,1Story,1930,Gable,BrkTil,SBrkr,816,1,2,1,0,1,Normal,120500
1155,13700,Pave,,AllPub,NAmes,1Fam,2Story,1965,Gable,CBlock,SBrkr,1820,1,4,1,2,2,Normal,201800
1156,10768,Pave,,AllPub,Veenker,1Fam,1Story,1976,Gable,CBlock,SBrkr,1437,2,3,1,1,2,Normal,218000
1157,9350,Pave,,AllPub,NAmes,1Fam,SLvl,1965,Gable,PConc,SBrkr,1265,2,3,1,1,2,Normal,179900
1158,5001,Pave,,AllPub,NridgHt,Twnhs,1Story,2007,Gable,PConc,SBrkr,1314,2,2,1,1,2,Normal,230000
1159,11932,Pave,,AllPub,Somerst,1Fam,1Story,2007,Gable,PConc,SBrkr,1580,2,3,1,0,3,Partial,235128
1160,9120,Pave,,AllPub,NWAmes,1Fam,2Story,1974,Hip,CBlock,SBrkr,1876,2,4,1,1,2,Normal,185000
1161,2280,Pave,,AllPub,NPkVill,Twnhs,2Story,1978,Gable,CBlock,SBrkr,1456,2,3,1,1,2,Normal,146000
1162,14778,Pave,,AllPub,Crawfor,1Fam,1Story,1954,Hip,CBlock,SBrkr,1640,1,3,1,1,2,Normal,224000
1163,8724,Pave,,AllPub,Sawyer,1Fam,1Story,1968,Gable,CBlock,SBrkr,894,1,3,1,1,2,Normal,129000
1164,12900,Pave,,AllPub,Sawyer,Duplex,SFoyer,1969,Gable,CBlock,SBrkr,1258,0,0,2,0,2,Alloca,108959
1165,16157,Pave,,AllPub,Veenker,1Fam,SLvl,1978,Gable,PConc,SBrkr,1432,1,2,1,1,2,Normal,194000
1166,9541,Pave,,AllPub,NridgHt,1Fam,1Story,2009,Gable,PConc,SBrkr,1502,2,3,1,0,2,Partial,233170
1167,10475,Pave,,AllPub,CollgCr,1Fam,1Story,2008,Gable,PConc,SBrkr,1694,2,3,1,0,3,Normal,245350
1168,10852,Pave,,AllPub,Gilbert,1Fam,2Story,2000,Gable,PConc,SBrkr,1671,2,3,1,1,2,Normal,173000
1169,13728,Pave,,AllPub,Edwards,1Fam,2Story,1935,Hip,CBlock,SBrkr,2108,2,4,1,2,2,Normal,235000
1170,35760,Pave,,AllPub,NoRidge,1Fam,2Story,1995,Hip,PConc,SBrkr,3627,3,4,1,1,3,Normal,625000
1171,9880,Pave,,AllPub,Mitchel,1Fam,SLvl,1977,Gable,CBlock,SBrkr,1118,1,3,1,1,1,Normal,171000
1172,9120,Pave,,AllPub,NAmes,1Fam,1Story,1958,Hip,CBlock,SBrkr,1261,1,3,1,1,2,Normal,163000
1173,4017,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,2006,Gable,PConc,SBrkr,1250,2,2,1,0,2,Normal,171900
1174,18030,Pave,,AllPub,ClearCr,1Fam,1.5Fin,1946,Gable,CBlock,SBrkr,3086,3,3,1,1,0,Normal,200500
1175,16560,Pave,,AllPub,Crawfor,1Fam,2Story,1932,Gable,BrkTil,SBrkr,2345,2,4,1,1,2,Normal,239000
1176,10678,Pave,,AllPub,NoRidge,1Fam,1.5Fin,1992,Hip,PConc,SBrkr,2872,2,4,1,1,2,Normal,285000
1177,6951,Pave,,AllPub,Mitchel,1Fam,1Story,1984,Gable,CBlock,SBrkr,923,1,3,1,0,1,Normal,119500
1178,3950,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,1926,Gable,CBlock,SBrkr,1224,1,3,1,0,1,Normal,115000
1179,7681,Pave,,AllPub,Crawfor,1Fam,1.5Fin,1921,Gable,BrkTil,SBrkr,1343,1,3,1,1,1,Normal,154900
1180,8335,Pave,,AllPub,Edwards,1Fam,1Story,1954,Gable,Slab,SBrkr,1124,1,3,1,1,0,Normal,93000
1181,11170,Pave,,AllPub,Timber,1Fam,2Story,1990,Gable,Wood,SBrkr,2514,2,4,1,0,2,Normal,250000
1182,5587,Pave,,AllPub,Crawfor,TwnhsE,1Story,2008,Hip,PConc,SBrkr,1652,2,2,1,1,2,Partial,392500
1183,15623,Pave,,AllPub,NoRidge,1Fam,2Story,1996,Hip,PConc,SBrkr,4476,3,4,1,2,3,Abnorml,745000
1184,10800,Pave,Grvl,AllPub,OldTown,1Fam,1Story,1920,Hip,BrkTil,SBrkr,1130,1,2,1,1,2,Normal,120000
1185,35133,Grvl,,AllPub,Timber,1Fam,1Story,1963,Hip,CBlock,SBrkr,1572,1,3,1,2,3,Normal,186700
1186,9738,Pave,,AllPub,Edwards,1Fam,1.5Fin,1924,Gable,BrkTil,SBrkr,1221,1,4,1,0,1,Normal,104900
1187,10615,Pave,,AllPub,OldTown,2fmCon,2Story,1900,Gable,CBlock,SBrkr,1699,2,3,2,0,2,Abnorml,95000
1188,12461,Pave,,AllPub,NoRidge,1Fam,1Story,1994,Gable,PConc,SBrkr,1624,2,2,1,1,3,Normal,262000
1189,8935,Pave,,AllPub,CollgCr,1Fam,2Story,2002,Gable,PConc,SBrkr,1660,2,3,1,0,2,Normal,195000
1190,7500,Pave,,AllPub,Gilbert,1Fam,2Story,1999,Gable,PConc,SBrkr,1804,2,3,1,1,2,Normal,189000
1191,32463,Pave,,AllPub,Mitchel,2fmCon,1Story,1961,Gable,CBlock,SBrkr,1622,1,3,1,1,4,Normal,168000
1192,2645,Pave,Pave,AllPub,Somerst,Twnhs,2Story,1999,Gable,PConc,SBrkr,1441,2,2,1,0,2,Normal,174000
1193,9600,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,1925,Gambrel,PConc,SBrkr,1472,1,3,1,0,1,Normal,125000
1194,4500,Pave,,AllPub,Mitchel,TwnhsE,1Story,1999,Hip,PConc,SBrkr,1224,2,2,1,0,2,Normal,165000
1195,9364,Pave,,AllPub,Sawyer,1Fam,2Story,1969,Gable,CBlock,SBrkr,1352,1,4,1,0,1,Normal,158000
1196,8029,Pave,,AllPub,Gilbert,1Fam,2Story,2005,Gable,PConc,SBrkr,1456,2,3,1,0,2,Normal,176000
1197,14054,Pave,,AllPub,Gilbert,1Fam,2Story,2006,Gable,PConc,SBrkr,1863,2,,1,1,3,Partial,219210
1198,8850,Pave,,AllPub,OldTown,1Fam,2.5Unf,1916,Gable,BrkTil,SBrkr,1690,1,3,1,1,1,Normal,144000
1199,9100,Pave,,AllPub,CollgCr,1Fam,1Story,2001,Gable,PConc,SBrkr,1212,2,3,1,0,2,Normal,178000
1200,11235,Pave,,AllPub,Sawyer,1Fam,1Story,1963,Gable,CBlock,SBrkr,1382,1,3,1,1,2,Normal,148000
1201,9353,Pave,,AllPub,NAmes,1Fam,1Story,1970,Gable,CBlock,SBrkr,864,1,3,1,0,1,Abnorml,116050
1202,10400,Pave,,AllPub,CollgCr,1Fam,2Story,1998,Gable,PConc,SBrkr,1779,2,3,1,0,2,Normal,197900
1203,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1925,Gable,BrkTil,SBrkr,1348,1,3,1,1,1,Normal,117000
1204,9750,Pave,,AllPub,CollgCr,1Fam,1Story,2000,Gable,PConc,SBrkr,1630,2,3,1,1,2,Normal,213000
1205,10140,Pave,,AllPub,NWAmes,1Fam,1Story,1975,Gable,CBlock,SBrkr,1074,1,3,1,0,2,Normal,153500
1206,14684,Pave,,AllPub,SawyerW,1Fam,1Story,1990,Hip,CBlock,SBrkr,2196,2,3,1,1,3,Normal,271900
1207,8900,Pave,,AllPub,SawyerW,1Fam,1Story,1966,Gable,CBlock,SBrkr,1056,1,2,1,0,1,Normal,107000
1208,9135,Pave,,AllPub,CollgCr,1Fam,1Story,2003,Gable,PConc,SBrkr,1700,2,3,1,0,2,Normal,200000
1209,7763,Pave,,AllPub,NAmes,1Fam,1Story,1962,Gable,CBlock,SBrkr,1283,1,3,1,0,2,Normal,140000
1210,10182,Pave,,AllPub,Somerst,1Fam,1Story,2006,Hip,PConc,SBrkr,1660,2,3,1,1,2,Partial,290000
1211,11218,Pave,,AllPub,SawyerW,1Fam,2Story,1992,Gable,PConc,SBrkr,1845,2,3,1,1,2,Normal,189000
1212,12134,Pave,,AllPub,Gilbert,1Fam,1.5Fin,1988,Gable,Wood,SBrkr,1752,2,4,1,0,2,Normal,164000
1213,9340,Pave,,AllPub,Edwards,1Fam,1Story,1941,Hip,CBlock,SBrkr,672,1,2,1,0,1,Normal,113000
1214,10246,Pave,,AllPub,Sawyer,1Fam,SLvl,1965,Gable,CBlock,SBrkr,960,0,0,1,0,1,Normal,145000
1215,10205,Pave,,AllPub,NAmes,1Fam,SFoyer,1962,Gable,CBlock,SBrkr,999,1,3,1,0,1,Normal,134500
1216,7094,Pave,,AllPub,Sawyer,1Fam,1Story,1966,Gable,CBlock,SBrkr,894,1,3,1,0,1,Normal,125000
1217,8930,Pave,,AllPub,Sawyer,Duplex,1.5Fin,1978,Gable,Slab,SBrkr,1902,2,4,2,0,2,Normal,112000
1218,8640,Pave,,AllPub,Somerst,1Fam,1Story,2009,Gable,PConc,SBrkr,1314,2,3,1,0,2,Partial,229456
1219,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1947,Gable,Slab,SBrkr,912,1,2,1,0,0,Normal,80500
1220,1680,Pave,,AllPub,BrDale,Twnhs,2Story,1971,Gable,CBlock,SBrkr,1218,1,3,1,0,0,Abnorml,91500
